category_number,drxfcsd,parent,level,max_level_by_num,max_level_skips,ancestors,branch
71200000,"white potatoes, chips and sticks",71000000,3,4,5,"71000000,7,0","71000000,7,0,71200010,71200100,71200110,71200120,71200130,71200140,71200200,71200210,71200220,71200230,71200240,71200300,71200310,71200400,71200410,71201010,71201010,71201010,71201010,71201015,71201020,71201050,71201060,71201100,71201200,71201210,71201250,71201300,71202000,71202100,71202500,71202510,71203010,71203020,71203030,71204000,71205000,71205020,71205030,71205040,71211000,71220000,71200000"
71300000,"white potatoes, creamed, scalloped, au gratin",71000000,3,4,4,"71000000,7,0","71000000,7,0,71301000,71301020,71301021,71301120,71305010,71305011,71305015,71305020,71305030,71305040,71305050,71305060,71305070,71305080,71305110,71300000"
71400000,"white potatoes, fried",71000000,3,4,4,"71000000,7,0","71000000,7,0,71400990,71401000,71401010,71401015,71401020,71401030,71401031,71401032,71401033,71401039,71401041,71401045,71401050,71402500,71402505,71402510,71402520,71403000,71403010,71403020,71403030,71403040,71403050,71403500,71404000,71404010,71404020,71404030,71404040,71404050,71405000,71405010,71405019,71405020,71405030,71405040,71405050,71405100,71410000,71410500,71411000,71411100,71400000"
71500000,"white potatoes, mashed, stuffed, puffs",71000000,3,4,4,"71000000,7,0","71000000,7,0,71501000,71501005,71501006,71501007,71501010,71501011,71501012,71501013,71501016,71501017,71501018,71501035,71501040,71501045,71501054,71501060,71501061,71501070,71501071,71501075,71503010,71505000,71505010,71505020,71505030,71505040,71505050,71505060,71507000,71507005,71507010,71507020,71507025,71507030,71507035,71507100,71508000,71508001,71508005,71508010,71508020,71508025,71508030,71508035,71508100,71508120,71500000"
71600000,potato salad,71000000,3,4,4,"71000000,7,0","71000000,7,0,71600950,71601010,71601015,71601020,71601025,71601030,71601035,71601040,71601045,71601050,71602010,71602950,71603010,71603015,71603020,71603025,71603030,71603035,71603040,71603045,71603050,71600000"
71700000,potato recipes,71000000,3,4,4,"71000000,7,0","71000000,7,0,71701000,71701500,71702000,71703990,71704000,71700000"
71800000,potato soups,71000000,3,4,4,"71000000,7,0","71000000,7,0,71801000,71801010,71801020,71801040,71801100,71802010,71803010,71851010,71800000"
71900000,puerto rican starchy vegetables,71000000,3,4,4,"71000000,7,0","71000000,7,0,71900100,71900200,71905000,71905008,71905100,71905210,71905410,71910110,71910210,71930120,71930190,71930200,71931010,71941110,71941120,71941130,71945010,71945020,71950010,71961010,71962020,71962040,71970110,71970120,71970130,71970200,71980100,71980200,71900000"
72100000,dark-green leafy vegetables,72000000,3,4,4,"72000000,7,0","72000000,7,0,72101100,72101220,72103000,72103030,72104100,72104220,72107100,72107211,72107212,72107213,72107220,72107221,72107222,72107223,72107227,72107228,72107230,72107231,72107233,72107234,72110100,72110221,72113100,72113220,72116000,72116140,72116150,72116220,72116230,72118211,72118212,72118213,72118220,72118221,72118222,72118223,72118310,72119190,72119211,72119212,72119213,72119220,72119221,72119222,72119223,72120220,72121211,72122100,72122211,72122212,72122213,72122220,72122221,72122222,72122223,72123020,72124100,72125100,72125211,72125212,72125213,72125217,72125218,72125220,72125221,72125222,72125223,72125224,72125225,72125227,72125228,72125230,72125240,72125250,72125251,72125252,72125253,72125260,72125310,72125500,72126001,72127001,72128211,72128212,72128213,72128220,72128221,72128222,72128223,72128237,72128238,72128400,72128401,72128402,72128403,72128410,72128411,72128412,72128413,72128420,72128421,72128422,72128423,72128500,72128510,72128520,72130100,72130201,72132201,72133201,72100000"
72200000,dark-green nonleafy vegetables,72000000,3,4,4,"72000000,7,0","72000000,7,0,72201100,72201190,72201211,72201212,72201220,72201221,72201222,72201223,72201224,72201226,72201227,72201230,72201231,72201232,72201240,72201241,72201242,72201250,72201251,72201252,72202010,72202020,72202030,72203000,72203070,72200000"
72300000,dark-green vegetable soups,72000000,3,4,4,"72000000,7,0","72000000,7,0,72302000,72302020,72302100,72306000,72307000,72308000,72308500,72300000"
73100000,carrots,73000000,3,4,4,"73000000,7,0","73000000,7,0,73101010,73101110,73101210,73102190,73102211,73102212,73102213,73102217,73102218,73102220,73102221,73102222,73102223,73102224,73102225,73102227,73102228,73102230,73102231,73102232,73102233,73102241,73102250,73102251,73102252,73102253,73103010,73103020,73103021,73103022,73105000,73105010,73111030,73111031,73111032,73111033,73111211,73111212,73111213,73111220,73111221,73111222,73111223,73111250,73111260,73111270,73111400,73112000,73100000"
73200000,pumpkin,73000000,3,4,4,"73000000,7,0","73000000,7,0,73201013,73201020,73210010,73210110,73211110,73200000"
73300000,"squash, winter",73000000,3,4,4,"73000000,7,0","73000000,7,0,73302010,73303010,73303020,73304010,73305010,73305020,73300000"
73400000,sweet potatoes,73000000,3,4,4,"73000000,7,0","73000000,7,0,73401000,73402000,73402010,73402020,73402021,73402022,73402023,73403000,73403010,73403020,73403021,73403022,73403023,73405000,73405010,73405020,73405021,73405022,73405023,73406000,73406010,73407000,73407050,73407060,73409000,73410200,73410210,73410300,73410310,73410320,73410330,73410340,73410400,73410500,73420000,73420010,73420020,73420030,73420100,73420200,73421000,73400000"
73500000,deep yellow vegetable soups,73000000,3,4,4,"73000000,7,0","73000000,7,0,73501000,73501010,73502000,73500000"
74100000,"tomatoes, raw",74000000,3,4,4,"74000000,7,0","74000000,7,0,74101000,74102000,74100000"
74200000,"tomatoes, cooked",74000000,3,4,4,"74000000,7,0","74000000,7,0,74201000,74201001,74201003,74203010,74204500,74205010,74205011,74205020,74206000,74200000"
74300000,tomato juices,74000000,3,4,4,"74000000,7,0","74000000,7,0,74301100,74301150,74302000,74303000,74303100,74300000"
74400000,tomato sauces,74000000,3,4,4,"74000000,7,0","74000000,7,0,74401010,74401110,74402010,74402100,74402110,74402150,74402200,74402210,74402250,74402260,74402300,74402350,74403000,74403110,74403120,74404010,74404020,74404050,74404060,74404090,74405010,74406010,74406050,74406060,74406100,74406500,74410110,74415110,74420110,74400000"
74500000,tomato mixtures,74000000,3,4,5,"74000000,7,0","74000000,7,0,74501010,74502010,74502010,74502010,74502010,74503009,74503010,74503011,74504000,74504010,74504020,74504021,74504022,74504023,74504100,74504110,74504120,74504121,74504122,74504123,74504148,74504149,74504150,74505000,74505010,74505020,74505021,74505022,74505023,74506000,74500000"
74600000,tomato soups,74000000,3,4,4,"74000000,7,0","74000000,7,0,74601000,74601010,74602010,74602030,74602050,74602100,74602200,74602300,74603010,74604010,74604100,74604500,74604600,74605000,74605010,74606010,74606020,74600000"
74700000,tomato sandwiches,74000000,3,4,4,"74000000,7,0","74000000,7,0,74701000,74700000"
75100000,"other vegetables, raw",75000000,3,4,4,"75000000,7,0","75000000,7,0,75100250,75100300,75100500,75100750,75100800,75101000,75101800,75102000,75102500,75102600,75102750,75103000,75104000,75105000,75105500,75107000,75109000,75109010,75109400,75109500,75109550,75109600,75111000,75111200,75111500,75111800,75112000,75112500,75113000,75113060,75113080,75114000,75115000,75117010,75117020,75119000,75120000,75121000,75121400,75121500,75122000,75122100,75122200,75124000,75125000,75127000,75127500,75127750,75128000,75128010,75129000,75132000,75132100,75140500,75140510,75140990,75141000,75141005,75141020,75141025,75141030,75141035,75141040,75141100,75141200,75141300,75141500,75142000,75142500,75142550,75142600,75143000,75143050,75143100,75143200,75143300,75143350,75144100,75145000,75146000,75147000,75148000,75148010,75100000"
75200000,"other vegetables, cooked",75000000,3,4,4,"75000000,7,0","75000000,7,0,75200600,75200700,75201011,75201012,75201013,75201020,75201021,75201022,75201023,75201030,75202011,75202012,75202013,75202020,75202021,75202022,75202023,75202027,75202028,75202031,75202032,75202034,75202035,75203028,75204012,75204022,75204023,75204100,75204110,75204120,75205005,75205021,75205022,75205023,75205030,75205031,75205032,75205033,75205044,75205045,75205047,75205048,75205050,75205051,75205120,75205130,75205131,75205132,75205200,75206020,75207003,75207013,75207021,75207023,75208002,75208011,75208012,75208013,75208020,75208021,75208022,75208023,75208110,75208127,75208128,75208129,75208310,75208501,75208720,75209011,75209012,75209020,75209021,75209022,75209501,75210010,75210020,75211020,75211030,75211031,75211032,75212020,75213020,75213110,75213120,75214003,75214011,75214012,75214013,75214020,75214021,75214022,75214023,75214027,75214028,75214030,75214031,75214033,75214034,75214035,75215020,75215120,75215500,75215511,75215990,75216070,75216111,75216112,75216113,75216120,75216121,75216122,75216123,75216134,75216135,75216137,75216138,75216141,75216142,75216153,75216310,75216320,75216321,75216322,75216720,75217010,75217020,75217301,75217400,75217520,75218011,75218400,75218501,75219011,75219020,75219021,75219023,75219033,75219034,75219100,75220003,75220011,75220012,75220013,75220020,75220021,75220022,75220023,75220034,75220035,75220036,75220051,75220101,75221011,75221021,75221030,75221061,75221100,75221160,75221210,75222020,75223022,75223023,75224000,75224021,75224022,75224023,75224030,75224031,75224032,75224033,75224043,75224044,75224046,75224047,75224049,75224050,75224120,75224130,75224131,75224132,75226020,75226060,75226111,75226700,75227110,75228020,75229011,75230000,75230100,75231011,75231012,75231020,75231021,75231022,75232000,75232050,75232110,75232120,75233011,75233012,75233013,75233020,75233021,75233022,75233023,75233027,75233028,75233030,75233031,75233033,75233034,75233220,75233509,75233510,75233511,75234021,75235000,75235750,75236000,75236500,75200000"
75300000,"other vegetable mixtures, cooked",75000000,3,4,5,"75000000,7,0","75000000,7,0,75301110,75301120,75302009,75302010,75302011,75302029,75302030,75302031,75302039,75302040,75302045,75302046,75302047,75302048,75302059,75302060,75302061,75302069,75302070,75302071,75302080,75302200,75302205,75302210,75302211,75302212,75302213,75302500,75302505,75302510,75302511,75302512,75302513,75303000,75303010,75303020,75303021,75303022,75303023,75306010,75306998,75307000,75310990,75311012,75311013,75311020,75311022,75311023,75311027,75311028,75311030,75311031,75311110,75311120,75311121,75311122,75315010,75315020,75315100,75315110,75315120,75315121,75315122,75315123,75315200,75315210,75315215,75315216,75315217,75315218,75315249,75315250,75315251,75315300,75315305,75315310,75315311,75315312,75315313,75315999,75316000,75316020,75316022,75316023,75316024,75316030,75316031,75316032,75316050,75317010,75317020,75330050,75330060,75330080,75330090,75330100,75330110,75330120,75330121,75330122,75330123,75330130,75330140,75330150,75330151,75330152,75330153,75340010,75340020,75340100,75340100,75340100,75340100,75340110,75340110,75340110,75340110,75340120,75340120,75340120,75340120,75340130,75340130,75340130,75340130,75340140,75340140,75340140,75340140,75340150,75340150,75340150,75340150,75340160,75340200,75340300,75365000,75300000"
75400000,"other cooked vegetables, cooked with sauces",75000000,3,4,4,"75000000,7,0","75000000,7,0,75400500,75401010,75401011,75401012,75401013,75402010,75402011,75402012,75402013,75402020,75402021,75402022,75402023,75403010,75403011,75403012,75403013,75403020,75403200,75404010,75404011,75404012,75404013,75405010,75406010,75406011,75406012,75407010,75409010,75409011,75409012,75409013,75409020,75410010,75410500,75410530,75410550,75411010,75411020,75412010,75412030,75412060,75412070,75413010,75414010,75414011,75414012,75414013,75414020,75414030,75414500,75415010,75415011,75415022,75416010,75416500,75416600,75417010,75417011,75417012,75417013,75417020,75417021,75417022,75417023,75417030,75417031,75417032,75417033,75418000,75418010,75418020,75418030,75418040,75418050,75418051,75418052,75418053,75418060,75418100,75418101,75418102,75418103,75418220,75439010,75439500,75440100,75440110,75440170,75440200,75440300,75440310,75440400,75440500,75440510,75440600,75440610,75450500,75450510,75450600,75460700,75460710,75460800,75460810,75460900,75400000"
75500000,"olives, pickles, relishes",75000000,3,4,4,"75000000,7,0","75000000,7,0,75500110,75500210,75500510,75501010,75502010,75502500,75502510,75502520,75502550,75503010,75503020,75503040,75503080,75503085,75503090,75503110,75503140,75505000,75506010,75506100,75507000,75510000,75510010,75510020,75510030,75510050,75511010,75511020,75511040,75511100,75511300,75512010,75512510,75513010,75515000,75515100,75534030,75534500,75534550,75535000,75500000"
75600000,vegetable soups,75000000,3,4,4,"75000000,7,0","75000000,7,0,75600150,75601000,75601010,75601020,75601100,75601200,75601210,75602010,75603010,75603020,75603030,75604010,75604020,75604510,75604600,75604610,75605010,75607000,75607010,75607020,75607030,75607040,75607050,75607060,75607080,75607090,75607100,75607130,75607140,75607150,75608010,75608030,75608100,75608200,75608300,75609010,75609050,75611010,75612010,75646010,75647000,75649010,75649020,75649030,75649040,75649050,75649060,75649070,75649100,75649110,75649150,75650990,75651000,75651010,75651020,75651030,75651040,75651060,75651070,75651080,75651090,75651110,75651120,75651140,75651150,75652010,75652020,75652030,75652040,75652050,75654010,75654020,75656010,75656020,75656040,75656060,75657000,75600000"
76100000,dark-green vegetables baby food,76000000,3,4,4,"76000000,7,0","76000000,7,0,76102010,76102030,76100000"
76200000,deep-yellow vegetables baby food,76000000,3,4,4,"76000000,7,0","76000000,7,0,76201000,76201010,76201020,76201030,76202000,76205000,76205010,76205020,76205030,76205060,76209000,76209010,76209020,76200000"
76400000,vegetables other baby food,76000000,3,4,4,"76000000,7,0","76000000,7,0,76401000,76401010,76401020,76401060,76402000,76403010,76405000,76405010,76405020,76407000,76407010,76407020,76409000,76409010,76409020,76409030,76420000,76400000"
76500000,vegetables with grain baby food,76000000,3,4,4,"76000000,7,0","76000000,7,0,76501000,76502000,76500000"
76600000,vegetables with meat baby food,76000000,3,4,4,"76000000,7,0","76000000,7,0,76601010,76602000,76603000,76603010,76603020,76604000,76604500,76605000,76605010,76605020,76607000,76607010,76607020,76607030,76607100,76609010,76611000,76611010,76611020,76600000"
77100000,"white potato with meat, poultry, fish",77000000,3,4,4,"77000000,7,0","77000000,7,0,77121010,77121110,77141010,77100000"
77200000,puerto rican starchy vegetables mixtures,77000000,3,4,4,"77000000,7,0","77000000,7,0,77201210,77205110,77205610,77230210,77230510,77250110,77250710,77272010,77200000"
77300000,other vegetable mixtures,77000000,3,4,4,"77000000,7,0","77000000,7,0,77316010,77316510,77316600,77300000"
